time_s,amplitude
384.642,0.020266
384.64300000000003,0.0089407
384.644,0.010133
384.645,0.020564
384.646,0.025928
384.647,0.030398
384.648,0.029802
384.649,0.024736
384.65,0.018477
384.651,0.016689
384.652,0.02265
384.653,0.026226
384.654,0.02861
384.655,0.02265
384.656,0.0056624
384.657,0.0029802
384.658,0.016689
384.659,0.035763
384.65999999999997,0.053048
384.661,0.051558
384.662,0.034869
384.663,0.025034
384.664,0.031888
384.665,0.045002
384.666,0.052154
384.66700000000003,0.046194
384.668,0.028312
384.669,0.014901
384.67,0.013113
384.671,0.021458
384.672,0.032783
384.673,0.032783
384.674,0.023544
384.675,0.017285
384.676,0.01967
384.677,0.02712
384.678,0.028908
384.679,0.024736
384.68,0.02116
384.681,0.02265
384.682,0.027716
384.683,0.036061
384.68399999999997,0.040829
384.685,0.029802
384.686,0.015795
384.687,0.016689
384.688,0.027716
384.689,0.028312
384.69,0.0095367
384.69100000000003,-0.0044703
384.692,0.0029802
384.693,0.011325
384.694,0.0092387
384.695,0.0011921
384.696,-0.0062585
384.697,-0.0035763
384.698,0.0029802
384.699,-0.0038743
384.7,-0.015497
384.701,-0.018477
384.702,-0.014603
384.703,-0.011027
384.704,-0.0071526
384.705,0.0041723
384.706,0.0098348
384.707,-0.00059605
384.70799999999997,-0.0083447
384.709,-0.0026822
384.71,0.0056624
384.711,0.011325
384.712,0.014007
384.713,0.010729
384.714,0.011921
384.71500000000003,0.016689
384.716,0.0080466
384.717,0.00059605
384.718,0.0059605
384.719,0.0065565
384.72,-0.0029802
384.721,-0.018179
384.722,-0.028908
384.723,-0.029206
384.724,-0.028908
384.725,-0.027418
384.726,-0.02712
384.727,-0.032187
384.728,-0.025332
384.729,-0.015795
384.73,-0.021756
384.731,-0.02265
384.73199999999997,-0.011921
384.733,-0.0029802
384.734,-0.0038743
384.735,-0.013709
384.736,-0.025034
384.737,-0.025928
384.738,-0.015199
384.739,-0.012219
384.74,-0.021458
384.741,-0.036359
384.742,-0.045896
384.743,-0.042617
384.744,-0.038445
384.745,-0.033975
384.746,-0.031292
384.747,-0.042021
384.748,-0.053644
384.749,-0.049174
384.75,-0.035763
384.751,-0.021458
384.752,-0.020564
384.753,-0.045598
384.754,-0.061691
384.755,-0.045002
384.756,-0.020564
384.757,-0.016987
384.758,-0.020862
384.759,-0.016689
384.76,-0.026822
384.761,-0.034869
384.762,-0.022054
384.763,-0.0098348
384.764,0.00089407
384.765,0.0017881
384.766,-0.01967
384.767,-0.038147
384.76800000000003,-0.02563
384.769,-0.00089407
384.77,0.00029802
384.771,-0.014007
384.772,-0.02563
384.773,-0.026822
384.774,-0.018775
384.775,-0.017285
384.776,-0.022054
384.777,-0.023246
384.778,-0.023842
384.779,-0.02265
384.78,-0.015795
384.781,-0.010133
384.782,-0.0098348
384.783,-0.0089407
384.784,-0.0068545
384.78499999999997,-0.0083447
384.786,-0.011623
384.787,-0.013709
384.788,-0.013709
384.789,-0.013709
384.79,-0.020862
384.791,-0.036061
384.79200000000003,-0.047684
384.793,-0.048876
384.794,-0.038147
384.795,-0.025034
384.796,-0.020564
384.797,-0.026226
384.798,-0.036955
384.799,-0.039339
384.8,-0.029504
384.801,-0.02116
384.802,-0.010729
384.803,-0.0059605
384.804,-0.021458
384.805,-0.035465
384.806,-0.034273
384.807,-0.02712
384.808,-0.027716
384.80899999999997,-0.039339
384.81,-0.0453
384.811,-0.050366
384.812,-0.05722
384.813,-0.053942
384.814,-0.042319
384.815,-0.033677
384.81600000000003,-0.039935
384.817,-0.048876
384.818,-0.051558
384.819,-0.045002
384.82,-0.029802
384.821,-0.022054
384.822,-0.025928
384.823,-0.040829
384.824,-0.051558
384.825,-0.040829
384.826,-0.018179
384.827,-0.0095367
384.828,-0.016689
384.829,-0.022352
384.83,-0.03159
384.831,-0.029802
384.832,-0.0098348
384.83299999999997,-0.00029802
384.834,-0.0029802
384.835,-0.015199
384.836,-0.030398
384.837,-0.027716
384.838,-0.0071526
384.839,0.0044703
384.84000000000003,-0.0089407
384.841,-0.026524
384.842,-0.02861
384.843,-0.014901
384.844,0.0032783
384.845,0.0068545
384.846,0.0026822
384.847,-0.0014901
384.848,-0.00089407
384.849,0.011027
384.85,0.02116
384.851,0.023842
384.852,0.02712
384.853,0.030696
384.854,0.020266
384.855,0.011027
384.856,0.019372
384.85699999999997,0.016689
384.858,-0.0017881
384.859,-0.012517
384.86,0.0017881
384.861,0.017285
384.862,0.0077486
384.863,0.0026822
384.864,0.0050664
384.865,0.0062585
384.866,0.015795
384.867,0.026822
384.868,0.033379
384.869,0.030398
384.87,0.024736
384.871,0.024736
384.872,0.025928
384.873,0.032783
384.874,0.043809
384.875,0.045896
384.876,0.042319
384.877,0.034571
384.878,0.02265
384.879,0.020862
384.88,0.034571
384.881,0.04828
384.882,0.042617
384.883,0.027418
384.884,0.020862
384.885,0.023544
384.886,0.026226
384.887,0.022352
384.888,0.018775
384.889,0.016391
384.89,0.014901
384.891,0.017285
384.892,0.017881
384.89300000000003,0.015795
384.894,0.020862
384.895,0.028312
384.896,0.02414
384.897,0.017881
384.898,0.02265
384.899,0.025034
384.9,0.028014
384.901,0.045002
384.902,0.053048
384.903,0.040829
384.904,0.029504
384.905,0.02414
384.906,0.024736
384.907,0.036061
384.908,0.042319
384.909,0.029504
384.90999999999997,0.010431
384.911,0.0092387
384.912,0.016391
384.913,0.013709
384.914,0.016391
384.915,0.02265
384.916,0.011027
384.91700000000003,0.0065565
384.918,0.024438
384.919,0.032485
384.92,0.030696
384.921,0.028014
384.922,0.015497
384.923,0.0041723
384.924,0.011623
384.925,0.031292
384.926,0.029802
384.927,0.0080466
384.928,-0.0056624
384.929,-0.0071526
384.93,-0.0014901
384.931,0.00059605
384.932,-0.00089407
384.933,0.00029802
384.93399999999997,-0.00059605
384.935,-0.0095367
384.936,-0.019372
384.937,-0.010133
384.938,0.012517
384.939,0.02563
384.94,0.02116
384.94100000000003,0.0047684
384.942,-0.0032783
384.943,0.0053644
384.944,0.013411
384.945,0.011921
384.946,0.0062585
384.947,-0.00029802
384.948,0.00059605
384.949,0.0038743
384.95,0.0026822
384.951,0.0074506
384.952,0.013709
384.953,0.016093
384.954,0.015199
384.955,0.0095367
384.956,0.0059605
384.957,0.012219
384.95799999999997,0.02116
384.959,0.017583
384.96,0.010431
384.961,0.016093
384.962,0.02116
384.963,0.018775
384.964,0.029802
384.96500000000003,0.036061
384.966,0.022054
384.967,0.016093
384.968,0.024438
384.969,0.031888
384.97,0.016093
384.971,0.0029802
384.972,0.014305
384.973,0.016391
384.974,0.0095367
384.975,0.00089407
384.976,0.00059605
384.977,-0.0020862
384.978,-0.022054
384.979,-0.030696
384.98,-0.037849
384.981,-0.038147
384.98199999999997,-0.018477
384.983,-0.0092387
384.984,-0.02116
384.985,-0.042915
384.986,-0.050962
384.987,-0.0092387
384.988,0.050962
384.989,0.016391
384.99,-0.056624
384.991,-0.025034
384.992,0.025332
384.993,0.0071526
384.994,-0.01967
384.995,-0.017583
384.996,-0.0056624
384.997,-0.014901
384.998,-0.040531
384.999,-0.05722
385.0,-0.039637
385.0,0.0017881
385.001,0.011027
385.002,0.015199
385.003,0.0089407
385.004,0.0047684
385.005,0.0044703
385.006,0.0092387
385.007,0.013709
385.008,0.0080466
385.009,0.0
385.01,-0.0044703
385.01099999999997,0.0044703
385.012,0.014603
385.01300000000003,0.0089407
385.014,0.0011921
385.015,0.0
385.016,0.0056624
385.017,0.0098348
385.01800000000003,0.0047684
385.019,-0.0041723
385.02,-0.0074506
385.021,-0.00029802
385.022,0.0089407
385.023,0.014603
385.024,0.013709
385.025,0.0077486
385.026,-0.0056624
385.027,-0.023544
385.028,-0.02116
385.029,-0.00029802
385.03,0.0092387
385.031,-0.0020862
385.032,-0.021756
385.033,-0.036657
385.034,-0.036061
385.03499999999997,-0.022054
385.036,-0.0098348
385.03700000000003,-0.013709
385.038,-0.031292
385.039,-0.035465
385.04,-0.025034
385.041,-0.029802
385.04200000000003,-0.035167
385.043,-0.025332
385.044,-0.021458
385.045,-0.033081
385.046,-0.039935
385.047,-0.028014
385.048,-0.020862
385.049,-0.029206
385.05,-0.037849
385.051,-0.026822
385.052,-0.012517
385.053,-0.018775
385.054,-0.023842
385.055,-0.02861
385.056,-0.032187
385.057,-0.022948
385.058,-0.017583
385.05899999999997,-0.012517
385.06,-0.0071526
385.06100000000004,-0.017881
385.062,-0.030398
385.063,-0.010729
385.06399999999996,0.01967
385.065,0.014305
385.06600000000003,-0.0086427
385.067,-0.021458
385.068,-0.013709
385.069,0.015199
385.07,0.028312
385.071,0.0098348
385.072,-0.0092387
385.073,-0.0083447
385.074,0.012815
385.075,0.035465
385.076,0.02265
385.077,-0.0059605
385.078,-0.00089407
385.079,0.02414
385.08,0.028014
385.081,0.0095367
385.082,0.00089407
385.08299999999997,0.013113
385.084,0.032187
385.085,0.036657
385.086,0.015497
385.087,-0.0011921
385.08799999999997,0.0095367
385.089,0.025332
385.09000000000003,0.027716
385.091,0.01967
385.092,0.011325
385.093,0.014901
385.094,0.028014
385.095,0.023842
385.096,0.0065565
385.097,0.0089407
385.098,0.023544
385.099,0.021756
385.1,0.0011921
385.101,-0.0095367
385.102,0.0023842
385.103,0.019372
385.104,0.020266
385.105,0.0077486
385.106,0.0068545
385.10699999999997,0.013709
385.108,0.014901
385.109,0.019968
385.11,0.02414
385.111,0.023544
385.11199999999997,0.024438
385.113,0.028014
385.11400000000003,0.030994
385.115,0.027716
385.116,0.021756
385.117,0.025928
385.118,0.032187
385.119,0.026226
385.12,0.015795
385.121,0.0074506
385.122,0.0032783
385.123,-0.0011921
385.124,-0.010729
385.125,-0.017583
385.126,-0.024736
385.127,-0.033081
385.128,-0.038743
385.129,-0.042915
385.13,-0.049174
385.131,-0.059009
385.132,-0.064373
385.133,-0.062287
385.134,-0.056922
385.135,-0.057817
385.13599999999997,-0.065565
385.137,-0.066161
385.13800000000003,-0.066459
385.139,-0.069737
385.14,-0.067353
385.141,-0.061691
385.142,-0.05424
385.14300000000003,-0.052154
385.144,-0.057817
385.145,-0.057817
385.146,-0.050366
385.147,-0.042915
385.148,-0.037253
385.149,-0.036955
385.15,-0.040829
385.151,-0.040829
385.152,-0.036955
385.153,-0.03159
385.154,-0.028908
385.155,-0.028312
385.156,-0.016689
385.157,-0.0038743
385.158,-0.013411
385.159,-0.018477
385.15999999999997,0.0071526
385.161,0.02861
385.16200000000003,0.018775
385.163,0.0014901
385.164,0.0092387
385.165,0.030994
385.166,0.044107
385.16700000000003,0.046194
385.168,0.043511
385.169,0.047982
385.17,0.04977
385.171,0.042021
385.172,0.038147
385.173,0.04679
385.174,0.062287
385.175,0.060797
385.176,0.047684
385.177,0.041127
385.178,0.042319
385.179,0.051558
385.18,0.05424
385.181,0.048578
385.182,0.044703
385.183,0.035763
385.18399999999997,0.021458
385.185,0.012517
385.18600000000004,0.018477
385.187,0.029206
385.188,0.02414
385.18899999999996,0.012219
385.19,0.0038743
385.19100000000003,-0.00029802
385.192,0.0032783
385.193,0.0014901
385.194,-0.010431
385.195,-0.020564
385.196,-0.023544
385.197,-0.024736
385.198,-0.030696
385.199,-0.039637
385.2,-0.047684
385.201,-0.047088
385.202,-0.044703
385.203,-0.051856
385.204,-0.059605
385.205,-0.065863
385.206,-0.071824
385.207,-0.071228
385.20799999999997,-0.067651
385.209,-0.066757
385.21,-0.068545
385.211,-0.075698
385.212,-0.080466
385.21299999999997,-0.07242
385.214,-0.058413
385.21500000000003,-0.051856
385.216,-0.058413
385.217,-0.068247
385.218,-0.07391
385.219,-0.07689
385.22,-0.075102
385.221,-0.062287
385.222,-0.04828
385.223,-0.049174
385.224,-0.055432
385.225,-0.056326
385.226,-0.05126
385.227,-0.036359
385.228,-0.019968
385.229,-0.012517
385.23,-0.019968
385.231,-0.02861
385.23199999999997,-0.022352
385.233,-0.0074506
385.234,0.010729
385.235,0.015199
385.236,0.0053644
385.23699999999997,0.0
385.238,-0.00029802
385.23900000000003,0.0083447
385.24,0.02116
385.241,0.02414
385.242,0.017285
385.243,0.0092387
385.244,0.0062585
385.245,0.0062585
385.246,0.010133
385.247,0.016391
385.248,0.016391
385.249,0.0083447
385.25,-0.0011921
385.251,-0.0053644
385.252,0.0014901
385.253,0.015497
385.254,0.022948
385.255,0.023544
385.256,0.017583
385.257,0.0074506
385.258,0.0059605
385.259,0.013113
385.26,0.020564
385.26099999999997,0.02414
385.262,0.021756
385.26300000000003,0.013113
385.264,0.0035763
385.265,0.00029802
385.266,0.0038743
385.267,0.0041723
385.26800000000003,-0.0029802
385.269,-0.0089407
385.27,-0.010133
385.271,-0.0065565
385.272,0.0011921
385.273,0.0047684
385.274,0.0020862
385.275,0.0017881
385.276,0.0086427
385.277,0.014901
385.278,0.016093
385.279,0.014603
385.28,0.014901
385.281,0.014901
385.282,0.012219
385.283,0.012815
385.284,0.018477
385.28499999999997,0.022352
385.286,0.014603
385.28700000000003,0.0050664
385.288,-0.0011921
385.289,-0.010729
385.29,-0.019372
385.291,-0.028014
385.29200000000003,-0.028312
385.293,-0.021756
385.294,-0.025332
385.295,-0.030994
385.296,-0.033975
385.297,-0.034869
385.298,-0.033677
385.299,-0.032783
385.3,-0.027716
385.301,-0.028014
385.302,-0.028908
385.303,-0.025034
385.304,-0.02712
385.305,-0.027418
385.306,-0.02116
385.307,-0.014007
385.308,-0.0047684
385.30899999999997,0.0023842
385.31,0.0041723
385.31100000000004,0.0020862
385.312,-0.0011921
385.313,0.0
385.31399999999996,0.0065565
385.315,0.013411
385.31600000000003,0.019372
385.317,0.025928
385.318,0.030398
385.319,0.03159
385.32,0.033677
385.321,0.040233
385.322,0.045896
385.323,0.050068
385.324,0.056922
385.325,0.060201
385.326,0.059605
385.327,0.061691
385.328,0.061989
385.329,0.061393
385.33,0.064373
385.331,0.067353
385.332,0.070333
385.33299999999997,0.069141
385.334,0.059903
385.335,0.047684
385.336,0.042319
385.337,0.0453
385.33799999999997,0.049174
385.339,0.052154
385.34000000000003,0.051856
385.341,0.048578
385.342,0.047684
385.343,0.045896
385.344,0.045002
385.345,0.0453
385.346,0.044703
385.347,0.043511
385.348,0.037849
385.349,0.029802
385.35,0.024736
385.351,0.020862
385.352,0.016689
385.353,0.014901
385.354,0.015497
385.355,0.015795
385.356,0.0092387
385.35699999999997,0.0020862
385.358,0.0014901
385.359,0.0
385.36,-0.0047684
385.361,-0.015199
385.36199999999997,-0.02414
385.363,-0.0301
385.36400000000003,-0.037253
385.365,-0.035167
385.366,-0.031888
385.367,-0.032485
385.368,-0.035167
385.369,-0.035167
385.37,-0.028908
385.371,-0.030398
385.372,-0.033677
385.373,-0.033379
385.374,-0.029504
385.375,-0.021756
385.376,-0.019372
385.377,-0.017881
385.378,-0.017285
385.379,-0.017285
385.38,-0.015497
385.381,-0.016093
385.382,-0.015795
385.383,-0.015795
385.384,-0.015497
385.385,-0.012815
385.38599999999997,-0.012517
385.387,-0.0065565
385.38800000000003,0.0032783
385.389,0.0035763
385.39,0.0026822
385.391,0.0023842
385.392,0.0023842
385.39300000000003,0.0062585
385.394,0.0065565
385.395,0.0056624
385.396,0.0056624
385.397,0.0050664
385.398,0.0074506
385.399,0.012517
385.4,0.02116
385.401,0.02265
385.402,0.018179
385.403,0.018179
385.404,0.016689
385.405,0.014305
385.406,0.012517
385.407,0.0068545
385.408,0.00029802
385.409,-0.0038743
385.40999999999997,-0.0056624
385.411,-0.0050664
385.41200000000003,-0.0011921
385.413,-0.00029802
385.414,-0.0068545
385.415,-0.013411
385.416,-0.011325
385.41700000000003,-0.011027
385.418,-0.014007
385.419,-0.0092387
385.42,-0.0065565
385.421,-0.0068545
385.422,-0.012517
385.423,-0.022054
385.424,-0.021458
385.425,-0.022352
385.426,-0.025332
385.427,-0.026524
385.428,-0.033677
385.429,-0.038445
385.43,-0.038445
385.431,-0.036955
385.432,-0.032187
385.433,-0.031292
385.43399999999997,-0.035167
385.435,-0.038445
385.43600000000004,-0.040829
385.437,-0.036955
385.438,-0.031292
385.43899999999996,-0.027716
385.44,-0.022352
385.44100000000003,-0.020564
385.442,-0.019073
385.443,-0.012517
385.444,-0.0080466
385.445,-0.0056624
385.446,-0.0053644
385.447,-0.0062585
385.448,-0.0029802
385.449,-0.0038743
385.45,-0.0083447
385.451,-0.0098348
385.452,-0.0095367
385.453,-0.0062585
385.454,-0.0068545
385.455,-0.0086427
385.456,-0.0074506
385.457,-0.0065565
385.45799999999997,-0.0029802
385.459,0.0011921
385.46,0.0089407
385.461,0.010431
385.462,0.0047684
385.46299999999997,0.0074506
385.464,0.0080466
385.46500000000003,0.0065565
385.466,0.011027
385.467,0.012815
385.468,0.0098348
385.469,0.0080466
385.47,0.0095367
385.471,0.0074506
385.472,0.0062585
385.473,0.0062585
385.474,0.00059605
385.475,-0.0050664
385.476,-0.0098348
385.477,-0.010729
385.478,-0.0083447
385.479,-0.011623
385.48,-0.020862
385.481,-0.02563
385.48199999999997,-0.020564
385.483,-0.020266
385.484,-0.024438
385.485,-0.027716
385.486,-0.026524
385.48699999999997,-0.019968
385.488,-0.022948
385.48900000000003,-0.028908
385.49,-0.028312
385.491,-0.025332
385.492,-0.023842
385.493,-0.027418
385.494,-0.033975
385.495,-0.041425
385.496,-0.048578
385.497,-0.053048
385.498,-0.05424
385.499,-0.053048
385.5,-0.053048
385.501,-0.057817
385.502,-0.061393
385.503,-0.059307
385.504,-0.058115
385.505,-0.054538
385.506,-0.049472
385.507,-0.04977
385.508,-0.050962
385.509,-0.047982
385.51,-0.041723
385.51099999999997,-0.035465
385.512,-0.030994
385.51300000000003,-0.033081
385.514,-0.038147
385.515,-0.033081
385.516,-0.025928
385.517,-0.020564
385.51800000000003,-0.022054
385.519,-0.028908
385.52,-0.030994
385.521,-0.030994
385.522,-0.023842
385.523,-0.016093
385.524,-0.015199
385.525,-0.011921
385.526,-0.011921
385.527,-0.011027
385.528,-0.0065565
385.529,-0.0014901
385.53,0.0068545
385.531,0.012219
385.532,0.017881
385.533,0.026822
385.534,0.033975
385.53499999999997,0.042617
385.536,0.049472
385.53700000000003,0.054836
385.538,0.060797
385.539,0.065267
385.54,0.070333
385.541,0.070035
385.54200000000003,0.065863
385.543,0.064969
385.544,0.063181
385.545,0.064373
385.546,0.069737
385.547,0.071228
385.548,0.064373
385.549,0.057817
385.55,0.05424
385.551,0.049174
385.552,0.050664
385.553,0.050366
385.554,0.042915
385.555,0.039339
385.556,0.035763
385.557,0.035465
385.558,0.036955
385.55899999999997,0.033081
385.56,0.027716
385.56100000000004,0.021458
385.562,0.017285
385.563,0.012517
385.56399999999996,0.0074506
385.565,0.0059605
385.56600000000003,0.00029802
385.567,-0.0071526
385.568,-0.012517
385.569,-0.015199
385.57,-0.015497
385.571,-0.019372
385.572,-0.024736
385.573,-0.02563
385.574,-0.023842
385.575,-0.020862
385.576,-0.015795
385.577,-0.015497
385.578,-0.02116
385.579,-0.023842
385.58,-0.024736
385.581,-0.026822
385.582,-0.020862
385.58299999999997,-0.014305
385.584,-0.012815
385.585,-0.015795
385.586,-0.022352
385.587,-0.02265
385.58799999999997,-0.022054
385.589,-0.019073
385.59000000000003,-0.013411
385.591,-0.012517
385.592,-0.011325
385.593,-0.012219
385.594,-0.0098348
385.595,-0.0020862
385.596,0.0041723
385.597,0.014603
385.598,0.022948
385.599,0.019073
385.6,0.011623
385.601,0.016689
385.602,0.030696
385.603,0.042319
385.604,0.0453
385.605,0.034869
385.606,0.026226
385.60699999999997,0.027418
385.608,0.034571
385.609,0.042021
385.61,0.038147
385.611,0.028014
385.61199999999997,0.01967
385.613,0.017285
385.61400000000003,0.021458
385.615,0.024438
385.616,0.02265
385.617,0.017881
385.618,0.015795
385.619,0.017583
385.62,0.018477
385.621,0.020564
385.622,0.025034
385.623,0.025034
385.624,0.019073
385.625,0.011623
385.626,0.0095367
385.627,0.010431
385.628,0.011027
385.629,0.0092387
385.63,0.0026822
385.631,-0.0026822
385.632,-0.0071526
385.633,-0.012815
385.634,-0.017583
385.635,-0.022948
385.63599999999997,-0.025332
385.637,-0.021756
385.63800000000003,-0.019968
385.639,-0.023246
385.64,-0.023246
385.641,-0.021458
385.642,-0.018477
385.64300000000003,-0.015795
385.644,-0.019968
385.645,-0.023544
385.646,-0.022054
385.647,-0.014901
385.648,-0.0014901
385.649,0.0038743
385.65,0.00059605
385.651,0.0023842
385.652,0.0041723
385.653,0.0047684
385.654,0.0020862
385.655,-0.0023842
385.656,0.0023842
385.657,0.0053644
385.658,0.0083447
385.659,0.011027
385.65999999999997,0.0032783
385.661,0.0029802
385.66200000000003,0.0086427
385.663,0.012219
385.664,0.016391
385.665,0.016987
385.666,0.015497
385.66700000000003,0.014305
385.668,0.016689
385.669,0.024736
385.67,0.032187
385.671,0.034571
385.672,0.030994
385.673,0.029802
385.674,0.032485
385.675,0.027716
385.676,0.020862
385.677,0.01967
385.678,0.023246
385.679,0.023842
385.68,0.015497
385.681,0.0089407
385.682,0.0053644
385.683,0.0020862
385.68399999999997,0.00089407
385.685,-0.0023842
385.68600000000004,-0.0032783
385.687,-0.00089407
385.688,-0.0029802
385.68899999999996,-0.0092387
385.69,-0.014007
385.69100000000003,-0.017583
385.692,-0.015497
385.693,-0.0053644
385.694,0.00059605
385.695,-0.0020862
385.696,-0.0080466
385.697,-0.0059605
385.698,0.0029802
385.699,0.0059605
385.7,0.010729
385.701,0.012219
385.702,-0.00089407
385.703,-0.0098348
385.704,-0.010133
385.705,-0.0059605
385.706,0.00089407
385.707,-0.0017881
385.70799999999997,-0.0098348
385.709,-0.010431
385.71,-0.0044703
385.711,0.0
385.712,0.0020862
385.71299999999997,0.0083447
385.714,0.010133
385.71500000000003,0.0089407
385.716,0.011027
385.717,0.0086427
385.718,0.0098348
385.719,0.012219
385.72,0.0095367
385.721,0.014305
385.722,0.020564
385.723,0.020862
385.724,0.018775
385.725,0.012815
385.726,0.0095367
385.727,0.0092387
385.728,0.0056624
385.729,0.0062585
385.73,0.0065565
385.731,0.0026822
385.73199999999997,0.00089407
385.733,-0.0035763
385.734,-0.0080466
385.735,-0.010133
385.736,-0.016093
385.73699999999997,-0.019372
385.738,-0.015199
385.73900000000003,-0.0083447
385.74,-0.0095367
385.741,-0.019968
385.742,-0.030398
385.743,-0.032187
385.744,-0.022948
385.745,-0.016689
385.746,-0.022352
385.747,-0.033975
385.748,-0.039637
385.749,-0.034869
385.75,-0.032187
385.751,-0.034869
385.752,-0.043213
385.753,-0.050664
385.754,-0.04828
385.755,-0.044405
385.756,-0.039041
385.757,-0.033379
385.758,-0.035763
385.759,-0.039339
385.76,-0.038147
385.76099999999997,-0.034273
385.762,-0.030994
385.76300000000003,-0.028312
385.764,-0.019073
385.765,-0.0089407
385.766,-0.0068545
385.767,-0.0071526
385.76800000000003,-0.0065565
385.769,-0.0056624
385.77,-0.0035763
385.771,-0.0014901
385.772,-0.0062585
385.773,-0.012517
385.774,-0.010729
385.775,-0.0098348
385.776,-0.011623
385.777,-0.012815
385.778,-0.013113
385.779,-0.010431
385.78,-0.013113
385.781,-0.016689
385.782,-0.014901
385.783,-0.014901
385.784,-0.010133
385.78499999999997,-0.010431
385.786,-0.02563
385.78700000000003,-0.03159
385.788,-0.021756
385.789,-0.010133
385.79,0.00089407
385.791,-0.00059605
385.79200000000003,-0.012815
385.793,-0.016987
385.794,-0.013709
385.795,-0.0014901
385.796,0.0092387
385.797,0.0011921
385.798,-0.013709
385.799,-0.021458
385.8,-0.013709
385.801,0.0
385.802,0.0053644
385.803,0.00089407
385.804,-0.010133
385.805,-0.011325
385.806,-0.0026822
385.807,0.0041723
385.808,0.0080466
385.80899999999997,0.0047684
385.81,0.0026822
385.81100000000004,0.0050664
385.812,0.0092387
385.813,0.015795
385.81399999999996,0.018477
385.815,0.016391
385.81600000000003,0.011623
385.817,0.011623
385.818,0.014901
385.819,0.018477
385.82,0.024736
385.821,0.026226
385.822,0.018179
385.823,0.0092387
385.824,0.0083447
385.825,0.012517
385.826,0.016391
385.827,0.014007
385.828,0.0080466
385.829,0.012815
385.83,0.014007
385.831,0.0065565
385.832,0.0068545
385.83299999999997,0.0077486
385.834,0.013113
385.835,0.017583
385.836,0.014603
385.837,0.011921
385.83799999999997,0.010133
385.839,0.013709
385.84000000000003,0.014603
385.841,0.012517
385.842,0.0089407
385.843,0.0044703
385.844,0.010133
385.845,0.017881
385.846,0.021458
385.847,0.020564
385.848,0.019372
385.849,0.020862
385.85,0.020564
385.851,0.020266
385.852,0.02116
385.853,0.027418
385.854,0.02861
385.855,0.019372
385.856,0.012219
385.85699999999997,0.010729
385.858,0.015795
385.859,0.016987
385.86,0.0080466
385.861,0.0017881
385.86199999999997,0.0056624
385.863,0.0074506
385.86400000000003,0.00059605
385.865,-0.0089407
385.866,-0.013709
385.867,-0.015497
385.868,-0.02116
385.869,-0.027418
385.87,-0.03159
385.871,-0.033677
385.872,-0.032783
385.873,-0.034571
385.874,-0.037253
385.875,-0.033677
385.876,-0.029206
385.877,-0.027716
385.878,-0.027418
385.879,-0.026822
385.88,-0.023246
385.881,-0.018179
385.882,-0.015199
385.883,-0.010133
385.884,-0.0074506
385.885,-0.010729
385.88599999999997,-0.013709
385.887,-0.011325
385.88800000000003,-0.0017881
385.889,0.0095367
385.89,0.011027
385.891,0.0098348
385.892,0.0062585
385.89300000000003,0.0062585
385.894,0.012219
385.895,0.013411
385.896,0.018477
385.897,0.020266
385.898,0.019968
385.899,0.021458
385.9,0.017285
385.901,0.02414
385.902,0.035763
385.903,0.045896
385.904,0.047982
385.905,0.037849
385.906,0.03159
385.907,0.028908
385.908,0.031292
385.909,0.034273
385.90999999999997,0.02861
385.911,0.026226
385.91200000000003,0.025034
385.913,0.022352
385.914,0.022352
385.915,0.022948
385.916,0.019968
385.91700000000003,0.014901
385.918,0.016093
385.919,0.01967
385.92,0.016391
385.921,0.0086427
385.922,0.0062585
385.923,0.011921
385.924,0.017881
385.925,0.020564
385.926,0.01967
385.927,0.017285
385.928,0.011325
385.929,0.0035763
385.93,0.0080466
385.931,0.024736
385.932,0.030994
385.933,0.020266
385.93399999999997,0.0065565
385.935,-0.0044703
385.93600000000004,-0.0071526
385.937,-0.0029802
385.938,-0.0014901
385.93899999999996,-0.0026822
385.94,-0.0029802
385.94100000000003,-0.0071526
385.942,-0.014603
385.943,-0.019073
385.944,-0.015199
385.945,-0.0041723
385.946,-0.0035763
385.947,-0.016391
385.948,-0.02712
385.949,-0.027716
385.95,-0.022948
385.951,-0.017881
385.952,-0.011921
385.953,-0.014007
385.954,-0.023246
385.955,-0.031292
385.956,-0.027716
385.957,-0.016093
385.95799999999997,-0.014305
385.959,-0.017881
385.96,-0.023842
385.961,-0.029206
385.962,-0.02712
385.96299999999997,-0.02861
385.964,-0.025928
385.96500000000003,-0.019968
385.966,-0.018477
385.967,-0.016093
385.968,-0.017881
385.969,-0.016093
385.97,-0.010133
385.971,-0.0092387
385.972,-0.013113
385.973,-0.018775
385.974,-0.016391
385.975,-0.011027
385.976,-0.0044703
385.977,0.00089407
385.978,-0.0068545
385.979,-0.014603
385.98,-0.013411
385.981,-0.012219
385.98199999999997,-0.011027
385.983,-0.012517
385.984,-0.016093
385.985,-0.016987
385.986,-0.016689
385.98699999999997,-0.016391
385.988,-0.016689
385.98900000000003,-0.014603
385.99,-0.013113
385.991,-0.012815
385.992,-0.012219
385.993,-0.014603
385.994,-0.020266
385.995,-0.026524
385.996,-0.030398
385.997,-0.0301
385.998,-0.024438
385.999,-0.021458
386.0,-0.020862
386.001,-0.018179
386.002,-0.017583
386.003,-0.015795
386.004,-0.02116
386.005,-0.029504
386.006,-0.031292
386.007,-0.032187
386.008,-0.02861
386.009,-0.026226
386.01,-0.029802
